run_id,trial_id,scenario,request_id,task_id,availability_zone,started_at,finished_at,latency_ms,http_status,response_bytes,response_sha256,derivative_key,cache,coalesced,trial_header,error_type
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-042,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199407813Z,2026-09-08T14:54:08.416930072Z,1217.522259,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-043,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198604299Z,2026-09-08T14:54:08.42545407Z,1226.849771,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-044,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.19850156Z,2026-09-08T14:54:08.415881762Z,1217.380202,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-045,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198369727Z,2026-09-08T14:54:08.445997871Z,1247.628144,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-046,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198241466Z,2026-09-08T14:54:08.427921893Z,1229.680427,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-047,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198153148Z,2026-09-08T14:54:08.451645504Z,1253.492356,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-048,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.198075072Z,2026-09-08T14:54:08.448091308Z,1250.016236,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-049,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.197957477Z,2026-09-08T14:54:08.445120032Z,1247.162555,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-050,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.197806348Z,2026-09-08T14:54:08.44855389Z,1250.747542,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-051,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.200276996Z,2026-09-08T14:54:08.429366323Z,1229.089327,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-052,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199995033Z,2026-09-08T14:54:08.426375711Z,1226.380678,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,S4-AWS-1-CONTROL,request-053,19c7928974ed4166b254fcce1564422a,ap-northeast-2a,2026-09-08T14:54:07.199872012Z,2026-09-08T14:54:08.41849891Z,1218.626898,200,67940,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,miss,true,retained-ad80a58dee07-S4-AWS-1-CONTROL-r01,
