run_id,trial_id,scenario,task_id,task_definition_family,task_definition_revision,availability_zone,launch_type,cpu_vcpu,memory_mib,image_digest,prepared_at,finished_at,first_request_at,last_request_at,image_requests,requests_inflight,derivative_get_hit,derivative_get_miss,derivative_get_error,derivative_get_bytes,original_get_count,original_get_success,original_get_error,original_get_bytes,transform_attempts,transform_success,transform_failure,transform_error,transform_timeout,transform_duration_nanos,transform_inflight,transform_max_inflight,coalesced_requests,publish_created,publish_existing,publish_conflict,publish_error,publish_attempt_bytes,coordinator_keys,coordinator_waiters,cpu_usage_nanos,peak_memory_bytes,resource_errors,resource_source,resource_sample_gap_ms
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,7d2442d248464707a35dc83c0a8489f6,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:36.150390364Z,2026-09-08T14:54:37.429666934Z,2026-09-08T14:54:36.393622044Z,2026-09-08T14:54:36.398282179Z,25,0,0,26,0,0,1,1,0,4075024,1,1,0,0,0,762126458,0,1,24,1,0,0,0,67940,0,0,843188330,275677184,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,b971842de91943808ec3bbb899e282d1,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:36.354669924Z,2026-09-08T14:54:37.531652645Z,2026-09-08T14:54:36.394213518Z,2026-09-08T14:54:36.399335847Z,24,0,1,25,0,67940,1,1,0,4075024,1,1,0,0,0,805640250,0,1,23,0,1,0,0,67940,0,0,882225956,286457856,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,fdc782ff6e304ef5951f52985b40078d,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:36.252323284Z,2026-09-08T14:54:37.837288982Z,2026-09-08T14:54:36.394148018Z,2026-09-08T14:54:36.399850267Z,26,0,1,27,0,67940,1,1,0,4075024,1,1,0,0,0,805992793,0,1,25,0,1,0,0,67940,0,0,892458706,305364992,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,02965b9adc1b4594a369a885d85b87a3,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:38.332256833Z,2026-09-08T14:54:39.596491552Z,2026-09-08T14:54:38.470521683Z,2026-09-08T14:54:38.481911059Z,49,0,0,50,0,0,1,1,0,4075024,1,1,0,0,0,779805831,0,1,48,1,0,0,0,67940,0,0,932641522,296796160,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,ff455c38fa774b599d4847691b63c291,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:38.434102176Z,2026-09-08T14:54:39.494497552Z,2026-09-08T14:54:38.470899427Z,2026-09-08T14:54:38.479976492Z,51,0,1,52,0,67940,1,1,0,4075024,1,1,0,0,0,801449610,0,1,50,0,1,0,0,67940,0,0,975819696,272752640,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,19c7928974ed4166b254fcce1564422a,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:40.079675437Z,2026-09-08T14:54:41.216058261Z,2026-09-08T14:54:40.116503012Z,2026-09-08T14:54:40.144023084Z,100,0,0,101,0,0,1,1,0,4075024,1,1,0,0,0,788511136,0,1,99,1,0,0,0,67940,0,0,1099529668,283271168,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,19c7928974ed4166b254fcce1564422a,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:41.706200632Z,2026-09-08T14:54:42.801953375Z,2026-09-08T14:54:41.740761231Z,2026-09-08T14:54:41.766546223Z,100,0,0,101,0,0,1,1,0,4075024,1,1,0,0,0,773286031,0,1,99,1,0,0,0,67940,0,0,1039318341,287055872,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,02965b9adc1b4594a369a885d85b87a3,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:43.383891841Z,2026-09-08T14:54:44.42054449Z,2026-09-08T14:54:43.418958422Z,2026-09-08T14:54:43.427822141Z,50,0,0,51,0,0,1,1,0,4075024,1,1,0,0,0,787091994,0,1,49,1,0,0,0,67940,0,0,930615358,298598400,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,ff455c38fa774b599d4847691b63c291,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:43.281895825Z,2026-09-08T14:54:44.624300684Z,2026-09-08T14:54:43.419169752Z,2026-09-08T14:54:43.429491509Z,50,0,1,51,0,67940,1,1,0,4075024,1,1,0,0,0,801367205,0,1,49,0,1,0,0,67940,0,0,941067827,270524416,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,050220889959489bb6e4f9bfb1fc0f12,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:45.353695969Z,2026-09-08T14:54:46.490289517Z,2026-09-08T14:54:45.494915209Z,2026-09-08T14:54:45.504899931Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,797198018,0,1,24,0,1,0,0,67940,0,0,891211847,279068672,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,7d2442d248464707a35dc83c0a8489f6,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:45.455192705Z,2026-09-08T14:54:46.593473663Z,2026-09-08T14:54:45.495044593Z,2026-09-08T14:54:45.504702083Z,24,0,0,25,0,0,1,1,0,4075024,1,1,0,0,0,751602935,0,1,23,1,0,0,0,67940,0,0,836629639,276746240,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,b971842de91943808ec3bbb899e282d1,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:45.251556761Z,2026-09-08T14:54:46.799515968Z,2026-09-08T14:54:45.494116892Z,2026-09-08T14:54:45.506314187Z,26,0,1,27,0,67940,1,1,0,4075024,1,1,0,0,0,791214649,0,1,25,0,1,0,0,67940,0,0,902798588,280997888,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,fdc782ff6e304ef5951f52985b40078d,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:45.149168101Z,2026-09-08T14:54:46.696724996Z,2026-09-08T14:54:45.489438681Z,2026-09-08T14:54:45.503645565Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,795853325,0,1,24,0,1,0,0,67940,0,0,912783285,303202304,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,050220889959489bb6e4f9bfb1fc0f12,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:47.337338992Z,2026-09-08T14:54:48.963094033Z,2026-09-08T14:54:47.686132491Z,2026-09-08T14:54:47.691589234Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,796938485,0,1,24,0,1,0,0,67940,0,0,891098804,279089152,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,7d2442d248464707a35dc83c0a8489f6,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:47.440851573Z,2026-09-08T14:54:48.653832692Z,2026-09-08T14:54:47.686317507Z,2026-09-08T14:54:47.693953512Z,25,0,0,26,0,0,1,1,0,4075024,1,1,0,0,0,750089907,0,1,24,1,0,0,0,67940,0,0,853051482,277803008,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,b971842de91943808ec3bbb899e282d1,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:47.646491875Z,2026-09-08T14:54:48.859963244Z,2026-09-08T14:54:47.685889961Z,2026-09-08T14:54:47.691801957Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,790055301,0,1,24,0,1,0,0,67940,0,0,885011799,279199744,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,fdc782ff6e304ef5951f52985b40078d,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:47.543905159Z,2026-09-08T14:54:48.757142204Z,2026-09-08T14:54:47.685920663Z,2026-09-08T14:54:47.691504461Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,811320711,0,1,24,0,1,0,0,67940,0,0,884455831,310681600,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,02965b9adc1b4594a369a885d85b87a3,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:49.464491983Z,2026-09-08T14:54:50.780920405Z,2026-09-08T14:54:49.598837467Z,2026-09-08T14:54:49.608055675Z,50,0,0,51,0,0,1,1,0,4075024,1,1,0,0,0,793760452,0,1,49,1,0,0,0,67940,0,0,941776402,290942976,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,ff455c38fa774b599d4847691b63c291,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:49.566409717Z,2026-09-08T14:54:50.679048639Z,2026-09-08T14:54:49.599185718Z,2026-09-08T14:54:49.610406177Z,50,0,1,51,0,67940,1,1,0,4075024,1,1,0,0,0,801049807,0,1,49,0,1,0,0,67940,0,0,953057453,270184448,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,19c7928974ed4166b254fcce1564422a,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:51.284174216Z,2026-09-08T14:54:52.414885016Z,2026-09-08T14:54:51.316695566Z,2026-09-08T14:54:51.351452505Z,100,0,0,101,0,0,1,1,0,4075024,1,1,0,0,0,775454676,0,1,99,1,0,0,0,67940,0,0,1071589976,279998464,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,19c7928974ed4166b254fcce1564422a,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:52.91586663Z,2026-09-08T14:54:54.046245099Z,2026-09-08T14:54:52.954306949Z,2026-09-08T14:54:52.980267796Z,100,0,0,101,0,0,1,1,0,4075024,1,1,0,0,0,789867101,0,1,99,1,0,0,0,67940,0,0,1061076410,280727552,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,02965b9adc1b4594a369a885d85b87a3,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:54.66134522Z,2026-09-08T14:54:55.809121925Z,2026-09-08T14:54:54.695000297Z,2026-09-08T14:54:54.704672432Z,50,0,1,51,0,67940,1,1,0,4075024,1,1,0,0,0,788357851,0,1,49,0,1,0,0,67940,0,0,949627712,291082240,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,ff455c38fa774b599d4847691b63c291,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:54.559327509Z,2026-09-08T14:54:55.707135861Z,2026-09-08T14:54:54.695260471Z,2026-09-08T14:54:54.717020514Z,50,0,0,51,0,0,1,1,0,4075024,1,1,0,0,0,787087242,0,1,49,1,0,0,0,67940,0,0,951951789,272904192,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,050220889959489bb6e4f9bfb1fc0f12,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:56.422192393Z,2026-09-08T14:54:57.794936184Z,2026-09-08T14:54:56.667980479Z,2026-09-08T14:54:56.673664633Z,24,0,1,25,0,67940,1,1,0,4075024,1,1,0,0,0,780387236,0,1,23,0,1,0,0,67940,0,0,883205319,280264704,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,7d2442d248464707a35dc83c0a8489f6,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:56.523653988Z,2026-09-08T14:54:57.898621478Z,2026-09-08T14:54:56.667364558Z,2026-09-08T14:54:56.675678005Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,772220044,0,1,24,0,1,0,0,67940,0,0,862754105,337752064,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,b971842de91943808ec3bbb899e282d1,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:56.320250372Z,2026-09-08T14:54:57.691920732Z,2026-09-08T14:54:56.661156848Z,2026-09-08T14:54:56.678682148Z,26,0,0,27,0,0,1,1,0,4075024,1,1,0,0,0,790210307,0,1,25,1,0,0,0,67940,0,0,874892647,288333824,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,fdc782ff6e304ef5951f52985b40078d,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:56.625690245Z,2026-09-08T14:54:58.002752695Z,2026-09-08T14:54:56.667504714Z,2026-09-08T14:54:56.674210035Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,802541076,0,1,24,0,1,0,0,67940,0,0,907259414,304750592,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,050220889959489bb6e4f9bfb1fc0f12,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:58.618883405Z,2026-09-08T14:55:00.201500183Z,2026-09-08T14:54:58.866390671Z,2026-09-08T14:54:58.872584499Z,27,0,1,28,0,67940,1,1,0,4075024,1,1,0,0,0,798155505,0,1,26,0,1,0,0,67940,0,0,901650032,280035328,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,7d2442d248464707a35dc83c0a8489f6,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:58.722419022Z,2026-09-08T14:54:59.870849625Z,2026-09-08T14:54:58.866755198Z,2026-09-08T14:54:58.871013214Z,24,0,0,25,0,0,1,1,0,4075024,1,1,0,0,0,756054489,0,1,23,1,0,0,0,67940,0,0,827830763,332668928,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,b971842de91943808ec3bbb899e282d1,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:58.516013805Z,2026-09-08T14:55:00.083686426Z,2026-09-08T14:54:58.865954539Z,2026-09-08T14:54:58.87042588Z,25,0,1,26,0,67940,1,1,0,4075024,1,1,0,0,0,799761687,0,1,24,0,1,0,0,67940,0,0,883879293,285442048,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,fdc782ff6e304ef5951f52985b40078d,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:54:58.825540973Z,2026-09-08T14:54:59.973921274Z,2026-09-08T14:54:58.866315765Z,2026-09-08T14:54:58.874510784Z,24,0,1,25,0,67940,1,1,0,4075024,1,1,0,0,0,815463604,0,1,23,0,1,0,0,67940,0,0,905310806,303161344,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,02965b9adc1b4594a369a885d85b87a3,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2c,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:55:00.798757944Z,2026-09-08T14:55:02.824062461Z,2026-09-08T14:55:00.936971164Z,2026-09-08T14:55:00.952372372Z,50,0,1,51,0,67940,1,1,0,4075024,1,1,0,0,0,1528157990,0,1,49,0,1,0,0,67940,0,0,1011270088,291147776,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,ff455c38fa774b599d4847691b63c291,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:55:00.900615732Z,2026-09-08T14:55:02.721397593Z,2026-09-08T14:55:00.937358915Z,2026-09-08T14:55:00.946283536Z,50,0,0,51,0,0,1,1,0,4075024,1,1,0,0,0,1468374546,0,1,49,1,0,0,0,67940,0,0,1036200947,273104896,0,cgroup-v1-container-visible,50.000000
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,19c7928974ed4166b254fcce1564422a,content-serving-e1-s4-ad80a58dee-media,1,ap-northeast-2a,FARGATE,1.000000,2048,sha256:8d040bec83be619c647ea9b645eff965bceaae6100407cdaa719af050ba74ef8,2026-09-08T14:55:03.344974601Z,2026-09-08T14:55:04.490389017Z,2026-09-08T14:55:03.379243982Z,2026-09-08T14:55:03.407155845Z,100,0,0,101,0,0,1,1,0,4075024,1,1,0,0,0,769859991,0,1,99,1,0,0,0,67940,0,0,1066874953,281133056,0,cgroup-v1-container-visible,50.000000
