mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
baseline,transform-timeout,poisoned-miss,80000.000,1,5.000,1.000000,0.000000,1.000000,23923.314,23928.961
baseline,transform-timeout,poisoned-miss,85000.000,1,5.000,1.000000,0.000000,1.000000,24509.857,25010.400
baseline,transform-timeout,poisoned-miss,90000.000,1,5.000,1.000000,0.000000,1.000000,23728.582,23827.052
baseline,transform-timeout,poisoned-miss,95000.000,1,5.000,1.000000,0.000000,1.000000,23999.215,24026.573
baseline,transform-timeout,poisoned-miss,100000.000,1,5.000,1.000000,0.000000,1.000000,24608.806,24922.790
baseline,transform-timeout,poisoned-miss,105000.000,1,5.000,1.000000,0.000000,1.000000,24031.012,24502.171
baseline,transform-timeout,poisoned-miss,110000.000,1,5.000,1.000000,0.000000,1.000000,23423.037,23838.563
baseline,transform-timeout,poisoned-miss,115000.000,1,5.000,1.000000,0.000000,1.000000,23335.488,23444.028
baseline,transform-timeout,poisoned-miss,120000.000,1,5.000,1.000000,0.000000,1.000000,23940.050,24371.665
baseline,transform-timeout,poisoned-miss,125000.000,1,5.000,1.000000,0.000000,1.000000,24024.579,24538.254
baseline,transform-timeout,poisoned-miss,130000.000,1,5.000,1.000000,0.000000,1.000000,23419.177,24133.947
baseline,transform-timeout,poisoned-miss,135000.000,1,5.000,1.000000,0.000000,1.000000,23335.048,23498.411
baseline,transform-timeout,poisoned-miss,140000.000,1,5.000,1.000000,0.000000,1.000000,23734.778,23916.046
baseline,transform-timeout,poisoned-miss,145000.000,1,5.000,1.000000,0.000000,1.000000,23200.101,23511.166
