mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
bounded-wait,slow-transform,hit,130000.000,1,100.000,0.000000,0.000000,0.010000,0.656,19.327
bounded-wait,slow-transform,hit,135000.000,1,100.000,0.000000,0.000000,0.030000,15.216,19.180
bounded-wait,slow-transform,hit,140000.000,1,100.000,0.000000,0.000000,0.020000,19.766,19.988
bounded-wait,slow-transform,hit,145000.000,1,100.000,0.000000,0.000000,0.000000,1.353,1.662
bounded-wait,slow-transform,healthy-miss,0.000,1,2.000,0.000000,0.000000,0.000000,580.956,590.054
bounded-wait,slow-transform,healthy-miss,5000.000,1,2.000,0.000000,0.000000,0.000000,570.960,895.581
bounded-wait,slow-transform,healthy-miss,10000.000,1,3.000,0.000000,0.000000,0.000000,697.119,711.917
bounded-wait,slow-transform,healthy-miss,15000.000,1,2.000,0.000000,0.000000,0.000000,504.629,565.657
bounded-wait,slow-transform,healthy-miss,20000.000,1,3.000,0.000000,0.000000,0.000000,566.684,569.549
bounded-wait,slow-transform,healthy-miss,25000.000,1,2.000,0.000000,0.000000,0.000000,508.600,509.664
bounded-wait,slow-transform,healthy-miss,30000.000,1,3.000,0.333333,0.333333,0.333333,285.067,2001.014
bounded-wait,slow-transform,healthy-miss,35000.000,1,2.000,1.000000,1.000000,1.000000,2000.276,2000.590
bounded-wait,slow-transform,healthy-miss,40000.000,1,3.000,0.666667,0.666667,0.666667,2000.847,2001.101
bounded-wait,slow-transform,healthy-miss,45000.000,1,2.000,0.500000,0.500000,0.500000,1581.708,2000.327
bounded-wait,slow-transform,healthy-miss,50000.000,1,3.000,1.000000,1.000000,1.000000,2000.457,2000.996
bounded-wait,slow-transform,healthy-miss,55000.000,1,2.000,1.000000,1.000000,1.000000,2000.561,2001.201
bounded-wait,slow-transform,healthy-miss,60000.000,1,3.000,0.333333,0.333333,1.000000,1869.585,2001.161
bounded-wait,slow-transform,healthy-miss,65000.000,1,2.000,1.000000,1.000000,1.000000,2000.505,2000.894
bounded-wait,slow-transform,healthy-miss,70000.000,1,3.000,1.000000,1.000000,1.000000,2001.140,2001.276
bounded-wait,slow-transform,healthy-miss,75000.000,1,2.000,0.500000,0.500000,1.000000,1804.202,2000.713
bounded-wait,slow-transform,healthy-miss,80000.000,1,3.000,1.000000,1.000000,1.000000,2000.632,2001.124
bounded-wait,slow-transform,healthy-miss,85000.000,1,2.000,1.000000,1.000000,1.000000,2000.613,2001.070
bounded-wait,slow-transform,healthy-miss,90000.000,1,3.000,0.000000,0.000000,0.333333,1179.294,2102.234
bounded-wait,slow-transform,healthy-miss,95000.000,1,2.000,0.000000,0.000000,0.000000,507.624,508.582
bounded-wait,slow-transform,healthy-miss,100000.000,1,3.000,0.000000,0.000000,0.000000,505.540,577.529
bounded-wait,slow-transform,healthy-miss,105000.000,1,2.000,0.000000,0.000000,0.000000,499.237,503.553
bounded-wait,slow-transform,healthy-miss,110000.000,1,3.000,0.000000,0.000000,0.000000,507.925,511.980
bounded-wait,slow-transform,healthy-miss,115000.000,1,2.000,0.000000,0.000000,0.000000,566.765,577.086
bounded-wait,slow-transform,healthy-miss,120000.000,1,3.000,0.000000,0.000000,0.000000,570.482,571.539
bounded-wait,slow-transform,healthy-miss,125000.000,1,2.000,0.000000,0.000000,0.000000,568.404,570.170
bounded-wait,slow-transform,healthy-miss,130000.000,1,3.000,0.000000,0.000000,0.000000,571.535,578.510
bounded-wait,slow-transform,healthy-miss,135000.000,1,2.000,0.000000,0.000000,0.000000,567.954,569.121
bounded-wait,slow-transform,healthy-miss,140000.000,1,3.000,0.000000,0.000000,0.000000,572.927,578.894
bounded-wait,slow-transform,healthy-miss,145000.000,1,2.000,0.000000,0.000000,0.000000,566.474,586.577
bounded-wait,slow-transform,poisoned-miss,0.000,1,4.000,0.000000,0.000000,0.000000,600.618,606.802
bounded-wait,slow-transform,poisoned-miss,5000.000,1,5.000,0.000000,0.000000,0.000000,504.687,808.789
bounded-wait,slow-transform,poisoned-miss,10000.000,1,5.000,0.000000,0.000000,0.000000,690.442,708.654
bounded-wait,slow-transform,poisoned-miss,15000.000,1,5.000,0.000000,0.000000,0.000000,507.391,576.500
bounded-wait,slow-transform,poisoned-miss,20000.000,1,5.000,0.000000,0.000000,0.000000,506.874,569.986
bounded-wait,slow-transform,poisoned-miss,25000.000,1,5.000,0.000000,0.000000,0.000000,504.513,570.715
bounded-wait,slow-transform,poisoned-miss,30000.000,1,5.000,0.200000,0.200000,0.200000,15284.871,15288.480
bounded-wait,slow-transform,poisoned-miss,35000.000,1,5.000,1.000000,1.000000,1.000000,2000.605,2000.925
bounded-wait,slow-transform,poisoned-miss,40000.000,1,5.000,0.800000,0.800000,0.800000,2001.381,16853.400
bounded-wait,slow-transform,poisoned-miss,45000.000,1,5.000,0.400000,0.400000,0.400000,16571.463,16872.961
bounded-wait,slow-transform,poisoned-miss,50000.000,1,5.000,1.000000,1.000000,1.000000,2000.832,2001.023
bounded-wait,slow-transform,poisoned-miss,55000.000,1,5.000,0.800000,0.800000,0.800000,2001.077,17220.237
bounded-wait,slow-transform,poisoned-miss,60000.000,1,5.000,0.400000,0.400000,0.400000,17283.543,17362.063
bounded-wait,slow-transform,poisoned-miss,65000.000,1,5.000,1.000000,1.000000,1.000000,2000.520,2000.987
bounded-wait,slow-transform,poisoned-miss,70000.000,1,5.000,1.000000,1.000000,1.000000,2001.047,2001.239
bounded-wait,slow-transform,poisoned-miss,75000.000,1,5.000,0.200000,0.200000,0.200000,16888.127,17378.001
bounded-wait,slow-transform,poisoned-miss,80000.000,1,5.000,1.000000,1.000000,1.000000,2001.244,2001.294
bounded-wait,slow-transform,poisoned-miss,85000.000,1,5.000,1.000000,1.000000,1.000000,2000.936,2001.053
bounded-wait,slow-transform,poisoned-miss,90000.000,1,5.000,0.000000,0.000000,0.000000,1397.898,1801.750
bounded-wait,slow-transform,poisoned-miss,95000.000,1,5.000,0.000000,0.000000,0.000000,568.967,570.436
bounded-wait,slow-transform,poisoned-miss,100000.000,1,5.000,0.000000,0.000000,0.000000,568.553,574.076
bounded-wait,slow-transform,poisoned-miss,105000.000,1,5.000,0.000000,0.000000,0.000000,568.146,571.924
bounded-wait,slow-transform,poisoned-miss,110000.000,1,5.000,0.000000,0.000000,0.000000,566.309,567.735
bounded-wait,slow-transform,poisoned-miss,115000.000,1,5.000,0.000000,0.000000,0.000000,502.186,565.335
bounded-wait,slow-transform,poisoned-miss,120000.000,1,5.000,0.000000,0.000000,0.000000,570.332,577.845
bounded-wait,slow-transform,poisoned-miss,125000.000,1,5.000,0.000000,0.000000,0.000000,565.478,568.386
bounded-wait,slow-transform,poisoned-miss,130000.000,1,5.000,0.000000,0.000000,0.000000,569.464,572.290
bounded-wait,slow-transform,poisoned-miss,135000.000,1,5.000,0.000000,0.000000,0.000000,570.976,571.222
bounded-wait,slow-transform,poisoned-miss,140000.000,1,5.000,0.000000,0.000000,0.000000,509.290,566.939
bounded-wait,slow-transform,poisoned-miss,145000.000,1,5.000,0.000000,0.000000,0.000000,566.586,566.703
kill-switch,slow-transform,hit,0.000,1,99.000,0.000000,0.000000,0.010101,0.725,24.931
kill-switch,slow-transform,hit,5000.000,1,100.000,0.000000,0.000000,0.010000,0.904,19.905
kill-switch,slow-transform,hit,10000.000,1,100.000,0.000000,0.000000,0.010000,1.030,24.547
kill-switch,slow-transform,hit,15000.000,1,100.000,0.000000,0.000000,0.010000,1.046,25.134
kill-switch,slow-transform,hit,20000.000,1,100.000,0.000000,0.000000,0.030000,25.806,26.910
kill-switch,slow-transform,hit,25000.000,1,100.000,0.000000,0.000000,0.050000,25.030,25.390
kill-switch,slow-transform,hit,30000.000,1,100.000,0.000000,0.000000,0.000000,0.883,1.125
kill-switch,slow-transform,hit,35000.000,1,100.000,0.000000,0.000000,0.000000,0.587,1.665
kill-switch,slow-transform,hit,40000.000,1,100.000,0.000000,0.000000,0.000000,0.511,0.740
kill-switch,slow-transform,hit,45000.000,1,100.000,0.000000,0.000000,0.000000,0.575,0.654
kill-switch,slow-transform,hit,50000.000,1,100.000,0.000000,0.000000,0.000000,0.625,0.769
kill-switch,slow-transform,hit,55000.000,1,100.000,0.000000,0.000000,0.000000,0.564,0.623
kill-switch,slow-transform,hit,60000.000,1,100.000,0.000000,0.000000,0.000000,0.575,0.657
kill-switch,slow-transform,hit,65000.000,1,100.000,0.000000,0.000000,0.000000,0.815,0.827
kill-switch,slow-transform,hit,70000.000,1,100.000,0.000000,0.000000,0.000000,0.516,0.590
kill-switch,slow-transform,hit,75000.000,1,100.000,0.000000,0.000000,0.000000,0.624,0.638
kill-switch,slow-transform,hit,80000.000,1,100.000,0.000000,0.000000,0.000000,0.537,0.550
kill-switch,slow-transform,hit,85000.000,1,100.000,0.000000,0.000000,0.000000,0.509,0.540
kill-switch,slow-transform,hit,90000.000,1,100.000,0.000000,0.000000,0.000000,0.544,0.656
kill-switch,slow-transform,hit,95000.000,1,100.000,0.000000,0.000000,0.000000,1.159,1.208
kill-switch,slow-transform,hit,100000.000,1,100.000,0.000000,0.000000,0.060000,26.115,26.552
kill-switch,slow-transform,hit,105000.000,1,100.000,0.000000,0.000000,0.010000,2.108,20.545
kill-switch,slow-transform,hit,110000.000,1,100.000,0.000000,0.000000,0.030000,21.028,25.170
kill-switch,slow-transform,hit,115000.000,1,100.000,0.000000,0.000000,0.010000,1.423,24.555
kill-switch,slow-transform,hit,120000.000,1,100.000,0.000000,0.000000,0.010000,1.328,19.475
kill-switch,slow-transform,hit,125000.000,1,100.000,0.000000,0.000000,0.030000,19.721,24.673
kill-switch,slow-transform,hit,130000.000,1,100.000,0.000000,0.000000,0.030000,20.582,25.154
kill-switch,slow-transform,hit,135000.000,1,100.000,0.000000,0.000000,0.020000,20.837,24.752
kill-switch,slow-transform,hit,140000.000,1,100.000,0.000000,0.000000,0.010000,1.688,19.910
kill-switch,slow-transform,hit,145000.000,1,100.000,0.000000,0.000000,0.000000,1.407,1.492
kill-switch,slow-transform,healthy-miss,0.000,1,2.000,0.000000,0.000000,0.000000,543.594,549.619
kill-switch,slow-transform,healthy-miss,5000.000,1,2.000,0.000000,0.000000,0.000000,545.410,551.015
kill-switch,slow-transform,healthy-miss,10000.000,1,3.000,0.000000,0.000000,0.000000,548.569,560.283
kill-switch,slow-transform,healthy-miss,15000.000,1,2.000,0.000000,0.000000,0.000000,544.764,545.143
kill-switch,slow-transform,healthy-miss,20000.000,1,3.000,0.000000,0.000000,0.000000,736.505,855.929
kill-switch,slow-transform,healthy-miss,25000.000,1,2.000,0.000000,0.000000,0.000000,554.160,667.281
kill-switch,slow-transform,healthy-miss,30000.000,1,3.000,0.000000,0.000000,0.333333,292.666,11580.502
kill-switch,slow-transform,healthy-miss,35000.000,1,2.000,0.000000,0.000000,1.000000,11575.491,16285.560
kill-switch,slow-transform,healthy-miss,40000.000,1,3.000,0.000000,0.000000,1.000000,16287.779,17289.143
kill-switch,slow-transform,healthy-miss,45000.000,1,2.000,0.000000,0.000000,1.000000,16286.756,17295.822
kill-switch,slow-transform,healthy-miss,50000.000,1,3.000,1.000000,0.000000,1.000000,0.304,0.321
kill-switch,slow-transform,healthy-miss,55000.000,1,2.000,1.000000,0.000000,1.000000,0.131,0.392
kill-switch,slow-transform,healthy-miss,60000.000,1,3.000,1.000000,0.000000,1.000000,0.255,0.463
kill-switch,slow-transform,healthy-miss,65000.000,1,2.000,1.000000,0.000000,1.000000,0.124,0.208
kill-switch,slow-transform,healthy-miss,70000.000,1,3.000,1.000000,0.000000,1.000000,0.160,0.283
kill-switch,slow-transform,healthy-miss,75000.000,1,2.000,1.000000,0.000000,1.000000,0.149,0.229
kill-switch,slow-transform,healthy-miss,80000.000,1,3.000,1.000000,0.000000,1.000000,0.291,0.323
kill-switch,slow-transform,healthy-miss,85000.000,1,2.000,1.000000,0.000000,1.000000,0.114,0.155
kill-switch,slow-transform,healthy-miss,90000.000,1,3.000,1.000000,0.000000,1.000000,0.186,0.241
kill-switch,slow-transform,healthy-miss,95000.000,1,2.000,1.000000,0.000000,1.000000,0.167,0.211
kill-switch,slow-transform,healthy-miss,100000.000,1,3.000,0.000000,0.000000,0.000000,658.519,1024.498
kill-switch,slow-transform,healthy-miss,105000.000,1,2.000,0.000000,0.000000,0.000000,537.070,543.444
kill-switch,slow-transform,healthy-miss,110000.000,1,3.000,0.000000,0.000000,0.000000,559.553,560.169
kill-switch,slow-transform,healthy-miss,115000.000,1,2.000,0.000000,0.000000,0.000000,544.649,630.185
kill-switch,slow-transform,healthy-miss,120000.000,1,3.000,0.000000,0.000000,0.000000,551.530,556.622
kill-switch,slow-transform,healthy-miss,125000.000,1,2.000,0.000000,0.000000,0.000000,545.691,552.133
kill-switch,slow-transform,healthy-miss,130000.000,1,3.000,0.000000,0.000000,0.000000,553.887,553.914
kill-switch,slow-transform,healthy-miss,135000.000,1,2.000,0.000000,0.000000,0.000000,549.958,552.513
kill-switch,slow-transform,healthy-miss,140000.000,1,3.000,0.000000,0.000000,0.000000,548.770,552.075
kill-switch,slow-transform,healthy-miss,145000.000,1,2.000,0.000000,0.000000,0.000000,531.221,542.175
kill-switch,slow-transform,poisoned-miss,0.000,1,4.000,0.000000,0.000000,0.000000,541.869,548.918
kill-switch,slow-transform,poisoned-miss,5000.000,1,5.000,0.000000,0.000000,0.000000,556.658,563.549
kill-switch,slow-transform,poisoned-miss,10000.000,1,5.000,0.000000,0.000000,0.000000,552.263,555.018
kill-switch,slow-transform,poisoned-miss,15000.000,1,5.000,0.000000,0.000000,0.000000,550.123,550.420
kill-switch,slow-transform,poisoned-miss,20000.000,1,5.000,0.000000,0.000000,0.000000,729.307,774.634
kill-switch,slow-transform,poisoned-miss,25000.000,1,5.000,0.000000,0.000000,0.000000,564.034,643.116
kill-switch,slow-transform,poisoned-miss,30000.000,1,5.000,0.200000,0.000000,0.200000,15283.165,20001.146
kill-switch,slow-transform,poisoned-miss,35000.000,1,5.000,1.000000,0.000000,1.000000,20000.611,20001.181
kill-switch,slow-transform,poisoned-miss,40000.000,1,5.000,1.000000,0.000000,1.000000,20000.798,20000.812
kill-switch,slow-transform,poisoned-miss,45000.000,1,5.000,1.000000,0.000000,1.000000,20000.898,20001.064
kill-switch,slow-transform,poisoned-miss,50000.000,1,5.000,1.000000,0.000000,1.000000,0.210,0.253
kill-switch,slow-transform,poisoned-miss,55000.000,1,5.000,1.000000,0.000000,1.000000,0.273,0.342
kill-switch,slow-transform,poisoned-miss,60000.000,1,5.000,1.000000,0.000000,1.000000,0.222,0.457
kill-switch,slow-transform,poisoned-miss,65000.000,1,5.000,1.000000,0.000000,1.000000,0.177,0.185
kill-switch,slow-transform,poisoned-miss,70000.000,1,5.000,1.000000,0.000000,1.000000,0.240,0.256
kill-switch,slow-transform,poisoned-miss,75000.000,1,5.000,1.000000,0.000000,1.000000,0.232,0.259
kill-switch,slow-transform,poisoned-miss,80000.000,1,5.000,1.000000,0.000000,1.000000,0.245,0.273
kill-switch,slow-transform,poisoned-miss,85000.000,1,5.000,1.000000,0.000000,1.000000,0.229,0.342
kill-switch,slow-transform,poisoned-miss,90000.000,1,5.000,1.000000,0.000000,1.000000,0.125,0.139
kill-switch,slow-transform,poisoned-miss,95000.000,1,5.000,1.000000,0.000000,1.000000,0.132,0.351
kill-switch,slow-transform,poisoned-miss,100000.000,1,5.000,0.000000,0.000000,0.000000,727.681,963.848
kill-switch,slow-transform,poisoned-miss,105000.000,1,5.000,0.000000,0.000000,0.000000,555.260,565.143
kill-switch,slow-transform,poisoned-miss,110000.000,1,5.000,0.000000,0.000000,0.000000,554.351,557.829
kill-switch,slow-transform,poisoned-miss,115000.000,1,5.000,0.000000,0.000000,0.000000,552.211,628.306
