run_id,trial_id,scenario,request_id,image_key,task_id,started_at,finished_at,latency_ms,http_status,response_sha256,error_type,coalesced,cache
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-035,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635632763Z,2026-09-02T01:45:00.328562753Z,7692.929997,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-036,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.63559533Z,2026-09-02T01:45:01.935295076Z,9299.699757,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-037,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635574356Z,2026-09-02T01:45:00.129131814Z,7493.557459,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-038,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635551585Z,2026-09-02T01:44:59.321652395Z,6686.100804,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-039,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635543869Z,2026-09-02T01:45:05.826630955Z,13191.087091,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-040,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635527531Z,2026-09-02T01:44:59.046826148Z,6411.298613,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-041,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635510429Z,2026-09-02T01:44:58.930817039Z,6295.306607,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-042,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635482243Z,2026-09-02T01:44:57.733385954Z,5097.903704,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-043,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635460934Z,2026-09-02T01:44:57.734572045Z,5099.111124,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-044,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635429124Z,2026-09-02T01:45:10.194235568Z,15789.644992,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-045,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635405387Z,2026-09-02T01:44:56.534022512Z,3898.617128,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-046,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635373279Z,2026-09-02T01:44:55.226876494Z,2591.503217,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-047,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635352154Z,2026-09-02T01:44:54.038347941Z,1402.995793,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-048,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635323587Z,2026-09-02T01:45:05.235907278Z,12600.583687,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-049,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635236574Z,2026-09-02T01:44:54.030169891Z,1394.933319,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S1-50-r01,S1-50,request-050,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:44:52.635849411Z,2026-09-02T01:45:09.404141366Z,14999.130496,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,false,miss
retained-supplement-20260902-68135d3ad33f-01,S2-50-r01,S2-50,request-001,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:45:10.561229968Z,2026-09-02T01:45:10.907864652Z,346.634696,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,true,miss
retained-supplement-20260902-68135d3ad33f-01,S2-50-r01,S2-50,request-002,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:45:10.561214955Z,2026-09-02T01:45:10.907901666Z,346.686714,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,true,miss
retained-supplement-20260902-68135d3ad33f-01,S2-50-r01,S2-50,request-003,d4745ce8b0076d85ef4bad6643512dad50425d8f61a49108664596ff785caf3e,0eaeea43f7f8,2026-09-02T01:45:10.561198795Z,2026-09-02T01:45:10.907079501Z,345.880714,200,fa5bbaa12602c6803fc911cd560f3cd567585f7b4703499b433ac2343ab380c5,,true,miss
