mode,fault,stream,bucket_start_ms,trials,requests_mean,error_rate_mean,shed_rate_mean,affected_rate_mean,p99_mean_ms,max_mean_ms
bounded-wait,none,healthy-miss,65000.000,1,2.000,0.000000,0.000000,0.000000,537.996,600.085
bounded-wait,none,healthy-miss,70000.000,1,3.000,0.000000,0.000000,0.000000,539.761,601.210
bounded-wait,none,healthy-miss,75000.000,1,2.000,0.000000,0.000000,0.000000,606.276,606.423
bounded-wait,none,healthy-miss,80000.000,1,3.000,0.000000,0.000000,0.000000,599.414,601.915
bounded-wait,none,healthy-miss,85000.000,1,2.000,0.000000,0.000000,0.000000,597.437,601.033
bounded-wait,none,healthy-miss,90000.000,1,3.000,0.000000,0.000000,0.000000,540.100,600.711
bounded-wait,none,healthy-miss,95000.000,1,2.000,0.000000,0.000000,0.000000,602.616,622.518
bounded-wait,none,healthy-miss,100000.000,1,3.000,0.000000,0.000000,0.000000,601.505,603.091
bounded-wait,none,healthy-miss,105000.000,1,2.000,0.000000,0.000000,0.000000,598.647,599.069
bounded-wait,none,healthy-miss,110000.000,1,3.000,0.000000,0.000000,0.000000,600.238,601.583
bounded-wait,none,healthy-miss,115000.000,1,2.000,0.000000,0.000000,0.000000,532.146,599.851
bounded-wait,none,healthy-miss,120000.000,1,3.000,0.000000,0.000000,0.000000,541.248,601.501
bounded-wait,none,healthy-miss,125000.000,1,2.000,0.000000,0.000000,0.000000,600.932,604.838
bounded-wait,none,healthy-miss,130000.000,1,3.000,0.000000,0.000000,0.000000,537.202,597.164
bounded-wait,none,healthy-miss,135000.000,1,2.000,0.000000,0.000000,0.000000,601.499,603.947
bounded-wait,none,healthy-miss,140000.000,1,3.000,0.000000,0.000000,0.000000,596.846,612.527
bounded-wait,none,healthy-miss,145000.000,1,2.000,0.000000,0.000000,0.000000,533.785,599.345
bounded-wait,none,poisoned-miss,0.000,1,4.000,0.000000,0.000000,0.000000,620.396,627.615
bounded-wait,none,poisoned-miss,5000.000,1,5.000,0.000000,0.000000,0.000000,537.022,613.432
bounded-wait,none,poisoned-miss,10000.000,1,5.000,0.000000,0.000000,0.000000,605.265,615.430
bounded-wait,none,poisoned-miss,15000.000,1,5.000,0.000000,0.000000,0.000000,537.762,597.934
bounded-wait,none,poisoned-miss,20000.000,1,5.000,0.000000,0.000000,0.000000,603.784,629.858
bounded-wait,none,poisoned-miss,25000.000,1,5.000,0.000000,0.000000,0.000000,538.644,608.452
bounded-wait,none,poisoned-miss,30000.000,1,5.000,0.000000,0.000000,0.000000,605.205,610.596
bounded-wait,none,poisoned-miss,35000.000,1,5.000,0.000000,0.000000,0.000000,598.244,609.771
bounded-wait,none,poisoned-miss,40000.000,1,5.000,0.000000,0.000000,0.000000,606.249,619.945
bounded-wait,none,poisoned-miss,45000.000,1,5.000,0.000000,0.000000,0.000000,538.729,611.371
bounded-wait,none,poisoned-miss,50000.000,1,5.000,0.000000,0.000000,0.000000,539.708,608.679
bounded-wait,none,poisoned-miss,55000.000,1,5.000,0.000000,0.000000,0.000000,539.516,598.938
bounded-wait,none,poisoned-miss,60000.000,1,5.000,0.000000,0.000000,0.000000,597.951,605.184
bounded-wait,none,poisoned-miss,65000.000,1,5.000,0.000000,0.000000,0.000000,599.988,600.604
bounded-wait,none,poisoned-miss,70000.000,1,5.000,0.000000,0.000000,0.000000,601.797,606.747
bounded-wait,none,poisoned-miss,75000.000,1,5.000,0.000000,0.000000,0.000000,540.399,597.403
bounded-wait,none,poisoned-miss,80000.000,1,5.000,0.000000,0.000000,0.000000,600.171,600.386
bounded-wait,none,poisoned-miss,85000.000,1,5.000,0.000000,0.000000,0.000000,536.135,603.389
bounded-wait,none,poisoned-miss,90000.000,1,5.000,0.000000,0.000000,0.000000,538.675,599.796
bounded-wait,none,poisoned-miss,95000.000,1,5.000,0.000000,0.000000,0.000000,601.884,615.488
bounded-wait,none,poisoned-miss,100000.000,1,5.000,0.000000,0.000000,0.000000,539.859,603.732
bounded-wait,none,poisoned-miss,105000.000,1,5.000,0.000000,0.000000,0.000000,597.772,601.459
bounded-wait,none,poisoned-miss,110000.000,1,5.000,0.000000,0.000000,0.000000,600.716,601.184
bounded-wait,none,poisoned-miss,115000.000,1,5.000,0.000000,0.000000,0.000000,599.551,601.132
bounded-wait,none,poisoned-miss,120000.000,1,5.000,0.000000,0.000000,0.000000,600.405,602.667
bounded-wait,none,poisoned-miss,125000.000,1,5.000,0.000000,0.000000,0.000000,534.661,600.986
bounded-wait,none,poisoned-miss,130000.000,1,5.000,0.000000,0.000000,0.000000,539.008,600.849
bounded-wait,none,poisoned-miss,135000.000,1,5.000,0.000000,0.000000,0.000000,537.195,604.530
bounded-wait,none,poisoned-miss,140000.000,1,5.000,0.000000,0.000000,0.000000,535.287,599.592
bounded-wait,none,poisoned-miss,145000.000,1,5.000,0.000000,0.000000,0.000000,537.679,603.072
kill-switch,none,hit,0.000,1,99.000,0.000000,0.000000,0.000000,0.908,20.703
kill-switch,none,hit,5000.000,1,100.000,0.000000,0.000000,0.000000,19.700,20.957
kill-switch,none,hit,10000.000,1,100.000,0.000000,0.000000,0.000000,1.262,20.741
kill-switch,none,hit,15000.000,1,100.000,0.000000,0.000000,0.000000,19.802,20.591
kill-switch,none,hit,20000.000,1,100.000,0.000000,0.000000,0.000000,0.994,1.024
kill-switch,none,hit,25000.000,1,100.000,0.000000,0.000000,0.000000,20.257,20.452
kill-switch,none,hit,30000.000,1,100.000,0.000000,0.000000,0.000000,20.071,20.542
kill-switch,none,hit,35000.000,1,100.000,0.000000,0.000000,0.000000,19.705,20.063
kill-switch,none,hit,40000.000,1,100.000,0.000000,0.000000,0.000000,19.802,20.005
kill-switch,none,hit,45000.000,1,100.000,0.000000,0.000000,0.000000,1.133,20.268
kill-switch,none,hit,50000.000,1,100.000,0.000000,0.000000,0.000000,20.207,20.481
kill-switch,none,hit,55000.000,1,100.000,0.000000,0.000000,0.000000,1.183,20.134
kill-switch,none,hit,60000.000,1,100.000,0.000000,0.000000,0.000000,19.644,19.841
kill-switch,none,hit,65000.000,1,100.000,0.000000,0.000000,0.000000,1.235,20.390
kill-switch,none,hit,70000.000,1,100.000,0.000000,0.000000,0.000000,20.528,20.730
kill-switch,none,hit,75000.000,1,100.000,0.000000,0.000000,0.000000,1.380,20.202
kill-switch,none,hit,80000.000,1,100.000,0.000000,0.000000,0.000000,1.878,20.180
kill-switch,none,hit,85000.000,1,100.000,0.000000,0.000000,0.000000,1.799,2.357
kill-switch,none,hit,90000.000,1,100.000,0.000000,0.000000,0.000000,19.101,20.747
kill-switch,none,hit,95000.000,1,100.000,0.000000,0.000000,0.000000,19.335,20.632
kill-switch,none,hit,100000.000,1,100.000,0.000000,0.000000,0.000000,1.376,19.831
kill-switch,none,hit,105000.000,1,100.000,0.000000,0.000000,0.000000,19.703,20.006
kill-switch,none,hit,110000.000,1,100.000,0.000000,0.000000,0.000000,1.379,20.498
kill-switch,none,hit,115000.000,1,100.000,0.000000,0.000000,0.000000,20.307,20.502
kill-switch,none,hit,120000.000,1,100.000,0.000000,0.000000,0.000000,20.161,20.248
kill-switch,none,hit,125000.000,1,100.000,0.000000,0.000000,0.000000,19.867,20.670
kill-switch,none,hit,130000.000,1,100.000,0.000000,0.000000,0.000000,20.022,20.447
kill-switch,none,hit,135000.000,1,100.000,0.000000,0.000000,0.000000,19.539,20.086
kill-switch,none,hit,140000.000,1,100.000,0.000000,0.000000,0.000000,20.255,20.508
kill-switch,none,hit,145000.000,1,100.000,0.000000,0.000000,0.000000,19.900,20.129
kill-switch,none,healthy-miss,0.000,1,2.000,0.000000,0.000000,0.000000,541.866,551.338
kill-switch,none,healthy-miss,5000.000,1,2.000,0.000000,0.000000,0.000000,537.799,549.657
kill-switch,none,healthy-miss,10000.000,1,3.000,0.000000,0.000000,0.000000,550.044,551.179
kill-switch,none,healthy-miss,15000.000,1,2.000,0.000000,0.000000,0.000000,544.412,547.930
kill-switch,none,healthy-miss,20000.000,1,3.000,0.000000,0.000000,0.000000,547.959,560.662
kill-switch,none,healthy-miss,25000.000,1,2.000,0.000000,0.000000,0.000000,540.703,552.319
kill-switch,none,healthy-miss,30000.000,1,3.000,0.000000,0.000000,0.000000,554.025,554.369
kill-switch,none,healthy-miss,35000.000,1,2.000,0.000000,0.000000,0.000000,543.612,562.823
kill-switch,none,healthy-miss,40000.000,1,3.000,0.000000,0.000000,0.000000,545.580,559.984
kill-switch,none,healthy-miss,45000.000,1,2.000,0.000000,0.000000,0.000000,535.495,552.628
kill-switch,none,healthy-miss,50000.000,1,3.000,0.000000,0.000000,0.000000,556.230,561.926
kill-switch,none,healthy-miss,55000.000,1,2.000,0.000000,0.000000,0.000000,542.636,546.925
kill-switch,none,healthy-miss,60000.000,1,3.000,0.000000,0.000000,0.000000,549.688,557.455
kill-switch,none,healthy-miss,65000.000,1,2.000,0.000000,0.000000,0.000000,540.489,541.775
kill-switch,none,healthy-miss,70000.000,1,3.000,0.000000,0.000000,0.000000,549.106,551.496
kill-switch,none,healthy-miss,75000.000,1,2.000,0.000000,0.000000,0.000000,533.789,552.752
kill-switch,none,healthy-miss,80000.000,1,3.000,0.000000,0.000000,0.000000,558.520,560.119
kill-switch,none,healthy-miss,85000.000,1,2.000,0.000000,0.000000,0.000000,542.733,556.696
kill-switch,none,healthy-miss,90000.000,1,3.000,0.000000,0.000000,0.000000,543.054,549.162
kill-switch,none,healthy-miss,95000.000,1,2.000,0.000000,0.000000,0.000000,556.545,559.367
kill-switch,none,healthy-miss,100000.000,1,3.000,0.000000,0.000000,0.000000,555.597,570.561
kill-switch,none,healthy-miss,105000.000,1,2.000,0.000000,0.000000,0.000000,535.516,557.075
kill-switch,none,healthy-miss,110000.000,1,3.000,0.000000,0.000000,0.000000,551.373,563.274
kill-switch,none,healthy-miss,115000.000,1,2.000,0.000000,0.000000,0.000000,550.773,641.562
kill-switch,none,healthy-miss,120000.000,1,3.000,0.000000,0.000000,0.000000,545.559,548.815
kill-switch,none,healthy-miss,125000.000,1,2.000,0.000000,0.000000,0.000000,580.679,625.363
kill-switch,none,healthy-miss,130000.000,1,3.000,0.000000,0.000000,0.000000,622.765,626.580
kill-switch,none,healthy-miss,135000.000,1,2.000,0.000000,0.000000,0.000000,548.819,563.412
kill-switch,none,healthy-miss,140000.000,1,3.000,0.000000,0.000000,0.000000,621.067,640.340
