run_id,trial_id,timestamp,elapsed_ms,cpu_usage_usec,rss_bytes,cgroup_memory_bytes
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.990094867Z,937.330839,2264347,550797312,539742208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:01.993263045Z,940.499018,2276360,551256064,540004352
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.003482249Z,950.718229,2312173,551485440,540266496
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.013708985Z,960.944958,2356915,552173568,541016064
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.023957848Z,971.193820,2361599,552402944,541425664
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.033137266Z,980.373239,2361787,552402944,541425664
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.043283614Z,990.519586,2361919,552402944,541171712
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.05346783Z,1000.703803,2362068,552632320,541171712
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.063672264Z,1010.908236,2362231,552632320,541171712
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.073868691Z,1021.104663,2362402,552632320,541171712
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.083033503Z,1030.269476,2362552,552632320,541171712
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.093164832Z,1040.400804,2374614,552632320,541429760
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.103430061Z,1050.666033,2410492,552861696,541163520
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.190081808Z,1137.317781,2464341,553779200,542474240
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.193344029Z,1140.580001,2476529,554237952,542998528
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.203541894Z,1150.777862,2512768,556072960,544575488
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.21374734Z,1160.983313,2561969,556531712,545099776
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.223985027Z,1171.220999,2562248,556531712,545099776
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.290110794Z,1237.346767,2562740,556531712,545361920
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.293357215Z,1240.593187,2574787,556990464,545624064
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.310196037Z,1257.432010,2645246,535121920,523931648
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.313552222Z,1260.788189,2659499,545214464,533630976
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.323699275Z,1270.935247,2659662,545214464,533893120
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.333907947Z,1281.143921,2659883,545214464,533798912
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.343080749Z,1290.316721,2660006,545443840,533577728
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.353192846Z,1300.428818,2660155,545443840,533577728
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.363447226Z,1310.683198,2660410,545443840,533839872
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.373664696Z,1320.900669,2660676,545443840,533573632
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.383958498Z,1331.194470,2661020,545443840,533835776
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.39316348Z,1340.399448,2673489,557600768,546418688
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.40341446Z,1350.650434,2712687,514146304,502878208
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.41364461Z,1360.880578,2755206,505757696,519872512
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.423886844Z,1371.122816,2755643,505757696,519958528
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.433085469Z,1380.321443,2755832,505757696,519864320
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.443357255Z,1390.593227,2756130,505757696,519864320
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.453587596Z,1400.823568,2756383,505757696,519864320
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.463840284Z,1411.076257,2756661,505757696,519864320
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.473050415Z,1420.286382,2757053,505757696,519864320
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.483338187Z,1430.574161,2757260,505757696,519864320
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.493178914Z,1440.414882,2769357,505708544,494579712
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.503237345Z,1450.473317,2806075,466612224,455929856
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.513459537Z,1460.695504,2855164,466612224,455929856
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.523692312Z,1470.928286,2864264,466841600,455831552
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.533919369Z,1481.155342,2864448,466841600,455733248
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.543083879Z,1490.319851,2864581,466841600,455733248
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.553264042Z,1500.500014,2864720,466841600,455733248
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.590106125Z,1537.342098,2864872,466841600,455733248
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.593404019Z,1540.639992,2877009,466841600,455733248
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.603569128Z,1550.805101,2912814,466841600,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.613817464Z,1561.053436,2957654,466841600,455532544
calibration-20260902-g,S1-10-r01,2026-09-01T15:49:02.623068313Z,1570.304287,2962298,466841600,455532544
